	_id	topicCategory
31888	pmid32175070	Diagnosis
31889	pmid32174565	Diagnosis
31890	pmid32174267	Diagnosis
31891	pmid32174128	Diagnosis
31892	pmid32174096	Diagnosis
31893	pmid32174056	Diagnosis
31894	pmid32174053	Diagnosis
31895	pmid32173458	Diagnosis
31896	pmid32172669	Diagnosis
31897	pmid32172228	Diagnosis
31898	pmid32171952	Diagnosis
31899	pmid32171865	Diagnosis
31900	pmid32171622	Diagnosis
31901	pmid32171389	Diagnosis
31902	pmid32171190	Diagnosis
31903	pmid32171076	Diagnosis
31904	pmid32171063	Diagnosis
31905	pmid32170865	Diagnosis
31906	pmid32170625	Diagnosis
31907	pmid32169400	Diagnosis
31908	pmid32167853	Diagnosis
31909	pmid32167181	Diagnosis
31910	pmid32166939	Diagnosis
31911	pmid32166511	Diagnosis
31912	pmid32165854	Diagnosis
31913	pmid32164091	Diagnosis
31914	pmid32164090	Diagnosis
31915	pmid32164089	Diagnosis
31916	pmid32164088	Diagnosis
31917	pmid32164079	Diagnosis
31918	pmid32164078	Diagnosis
31919	pmid32163697	Diagnosis
31920	pmid32163661	Diagnosis
31921	pmid32162990	Diagnosis
31922	pmid32161990	Diagnosis
31923	pmid32161968	Diagnosis
31924	pmid32161940	Diagnosis
31925	pmid32160684	Diagnosis
31926	pmid32160345	Diagnosis
31927	pmid32159775	Diagnosis
31928	pmid32157849	Diagnosis
31929	pmid32156607	Diagnosis
31930	pmid32156330	Diagnosis
31931	pmid32156329	Diagnosis
31932	pmid32156101	Diagnosis
31933	pmid32155105	Diagnosis
31934	pmid32154877	Diagnosis
31935	pmid32154288	Diagnosis
31936	pmid32153170	Diagnosis
31937	pmid32153167	Diagnosis
31938	pmid32152612	Diagnosis
31939	pmid32150622	Diagnosis
31940	pmid32150527	Diagnosis
31941	pmid32149770	Diagnosis
31942	pmid32149037	Diagnosis
31943	pmid32147731	Diagnosis
31944	pmid32147407	Diagnosis
31945	pmid32146694	Diagnosis
31946	pmid32145717	Diagnosis
31947	pmid32145275	Diagnosis
31948	pmid32145214	Diagnosis
31949	pmid32145185	Diagnosis
31950	pmid32144127	Diagnosis
31951	pmid32144097	Diagnosis
31952	pmid32143990	Diagnosis
31953	pmid32143123	Diagnosis
31954	pmid32142972	Diagnosis
31955	pmid32142928	Diagnosis
31956	pmid32142773	Diagnosis
31957	pmid32142398	Diagnosis
31958	pmid32141619	Diagnosis
31959	pmid32141569	Diagnosis
31960	pmid32141280	Diagnosis
31961	pmid32141062	Diagnosis
31962	pmid32139464	Diagnosis
31963	pmid32139372	Diagnosis
31964	pmid32138488	Diagnosis
31965	pmid32135584	Diagnosis
31966	pmid32134909	Diagnosis
31967	pmid32134861	Diagnosis
31968	pmid32134800	Diagnosis
31969	pmid32134681	Diagnosis
31970	pmid32134116	Diagnosis
31971	pmid32134111	Diagnosis
31972	pmid32133833	Diagnosis
31973	pmid32133832	Diagnosis
31974	pmid32133825	Diagnosis
31975	pmid32132196	Diagnosis
31976	pmid32130833	Diagnosis
31977	pmid32130038	Diagnosis
31978	pmid32129672	Diagnosis
31979	pmid32129670	Diagnosis
31980	pmid32127123	Diagnosis
31981	pmid32125873	Diagnosis
31982	pmid32125452	Diagnosis
31983	pmid32125132	Diagnosis
31984	pmid32125131	Diagnosis
31985	pmid32125126	Diagnosis
31986	pmid32124995	Diagnosis
31987	pmid32124506	Diagnosis
31988	pmid32124000	Diagnosis
31989	pmid32123994	Diagnosis
31990	pmid32122636	Diagnosis
31991	pmid32122430	Diagnosis
31992	pmid32120913	Diagnosis
31993	pmid32119647	Diagnosis
31994	pmid32119409	Diagnosis
31995	pmid32118643	Diagnosis
31996	pmid32118642	Diagnosis
31997	pmid32118640	Diagnosis
31998	pmid32118639	Diagnosis
31999	pmid32118615	Diagnosis
32000	pmid32118394	Diagnosis
32001	pmid32118389	Diagnosis
32002	pmid32115186	Diagnosis
32003	pmid32114748	Diagnosis
32004	pmid32114193	Diagnosis
32005	pmid32114054	Diagnosis
32006	pmid32113880	Diagnosis
32007	pmid32113704	Diagnosis
32008	pmid32113507	Diagnosis
32009	pmid32112977	Diagnosis
32010	pmid32112549	Diagnosis
32011	pmid32110875	Diagnosis
32012	pmid32109443	Diagnosis
32013	pmid32109279	Diagnosis
32014	pmid32108862	Diagnosis
32015	pmid32108460	Diagnosis
32016	pmid32107577	Diagnosis
32017	pmid32106462	Diagnosis
32018	pmid32105641	Diagnosis
32019	pmid32105638	Diagnosis
32020	pmid32105637	Diagnosis
32021	pmid32105562	Diagnosis
32022	pmid32105304	Diagnosis
32023	pmid32105052	Diagnosis
32024	pmid32104917	Diagnosis
32025	pmid32103284	Diagnosis
32026	pmid32102625	Diagnosis
32027	pmid32101510	Diagnosis
32028	pmid32100876	Diagnosis
32029	pmid32100487	Diagnosis
32030	pmid32100062	Diagnosis
32031	pmid32100024	Diagnosis
32032	pmid32098466	Diagnosis
32033	pmid32098422	Diagnosis
32034	pmid32096564	Diagnosis
32035	pmid32096367	Diagnosis
32036	pmid32093211	Diagnosis
32037	pmid32092368	Diagnosis
32038	pmid32091414	Diagnosis
32039	pmid32091395	Diagnosis
32040	pmid32090448	Diagnosis
32041	pmid32088679	Diagnosis
32042	pmid32088344	Diagnosis
32043	pmid32087623	Diagnosis
32044	pmid32086938	Diagnosis
32045	pmid32084676	Diagnosis
32046	pmid32084674	Diagnosis
32047	pmid32083985	Diagnosis
32048	pmid32083831	Diagnosis
32049	pmid32078048	Diagnosis
32050	pmid32077933	Diagnosis
32051	pmid32077901	Diagnosis
32052	pmid32077662	Diagnosis
32053	pmid32077440	Diagnosis
32054	pmid32077115	Diagnosis
32055	pmid32074516	Diagnosis
32056	pmid32074444	Diagnosis
32057	pmid32073353	Diagnosis
32058	pmid32073157	Diagnosis
32059	pmid32072795	Diagnosis
32060	pmid32072300	Diagnosis
32061	pmid32072255	Diagnosis
32062	pmid32069388	Diagnosis
32063	pmid32066206	Diagnosis
32064	pmid32065057	Diagnosis
32065	pmid32064855	Diagnosis
32066	pmid32064795	Diagnosis
32067	pmid32062875	Diagnosis
32068	pmid32061335	Diagnosis
32069	pmid32061200	Diagnosis
32070	pmid32056396	Diagnosis
32071	pmid32055945	Diagnosis
32072	pmid32053579	Diagnosis
32073	pmid32052373	Diagnosis
32074	pmid32051074	Diagnosis
32075	pmid32051073	Diagnosis
32076	pmid32051072	Diagnosis
32077	pmid32049601	Diagnosis
32078	pmid32048163	Diagnosis
32079	pmid32047895	Diagnosis
32080	pmid32046816	Diagnosis
32081	pmid32046815	Diagnosis
32082	pmid32037473	Diagnosis
32083	pmid32036774	Diagnosis
32084	pmid32035429	Diagnosis
32085	pmid32034659	Diagnosis
32086	pmid32033514	Diagnosis
32087	pmid32033513	Diagnosis
32088	pmid32031590	Diagnosis
32089	pmid32031583	Diagnosis
32090	pmid32031264	Diagnosis
32091	pmid32029004	Diagnosis
32092	pmid32027573	Diagnosis
32093	pmid32026671	Diagnosis
32094	pmid32026148	Diagnosis
32095	pmid32026147	Diagnosis
32096	pmid32025790	Diagnosis
32097	pmid32023686	Diagnosis
32098	pmid32023684	Diagnosis
32099	pmid32023681	Diagnosis
32100	pmid32023678	Diagnosis
32101	pmid32020915	Diagnosis
32102	pmid32020374	Diagnosis
32103	pmid32017984	Diagnosis
32104	pmid32017662	Diagnosis
32105	pmid32017661	Diagnosis
32106	pmid32007627	Diagnosis
32107	pmid32007143	Diagnosis
32108	pmid31992390	Diagnosis
32109	pmid31992387	Diagnosis
32110	pmid31978945	Diagnosis
32111	pmid31962139	Diagnosis
32112	pmid31953166	Diagnosis
32113	pmid31944312	Diagnosis
32114	pmid33691249	Treatment
32115	pmid33691247	Treatment
32116	pmid33691201	Treatment
32117	pmid33691172	Treatment
32118	pmid33691139	Treatment
32119	pmid33691089	Treatment
32120	pmid33691011	Treatment
32121	pmid33690204	Treatment
32122	pmid33689873	Treatment
32123	pmid33689516	Treatment
32124	pmid33689493	Treatment
32125	pmid33689451	Treatment
32126	pmid33689397	Treatment
32127	pmid33689337	Treatment
32128	pmid33688965	Treatment
32129	pmid33688867	Treatment
32130	pmid33688635	Treatment
32131	pmid33688629	Treatment
32132	pmid33688588	Treatment
32133	pmid33688586	Treatment
32134	pmid33688584	Treatment
32135	pmid33688540	Treatment
32136	pmid33688491	Treatment
32137	pmid33688409	Treatment
32138	pmid33688374	Treatment
32139	pmid33688198	Treatment
32140	pmid33688191	Treatment
32141	pmid33688079	Treatment
32142	pmid33688035	Treatment
32143	pmid33688034	Treatment
32144	pmid33688026	Treatment
32145	pmid33687995	Treatment
32146	pmid33687984	Treatment
32147	pmid33687893	Treatment
32148	pmid33687881	Treatment
32149	pmid33687847	Treatment
32150	pmid33687643	Treatment
32151	pmid33687528	Treatment
32152	pmid33687511	Treatment
32153	pmid33687358	Treatment
32154	pmid33687352	Treatment
32155	pmid33687143	Treatment
32156	pmid33687087	Treatment
32157	pmid33687066	Treatment
32158	pmid33686980	Treatment
32159	pmid33686977	Treatment
32160	pmid33686973	Treatment
32161	pmid33686748	Treatment
32162	pmid33686558	Treatment
32163	pmid33686287	Treatment
32164	pmid33686154	Treatment
32165	pmid33686143	Treatment
32166	pmid33686064	Treatment
32167	pmid33685998	Treatment
32168	pmid33685931	Treatment
32169	pmid33685621	Treatment
32170	pmid33685484	Treatment
32171	pmid33685477	Treatment
32172	pmid33685461	Treatment
32173	pmid33685364	Treatment
32174	pmid33685354	Treatment
32175	pmid33685335	Treatment
32176	pmid33685275	Treatment
32177	pmid33685240	Treatment
32178	pmid33684975	Treatment
32179	pmid33684969	Treatment
32180	pmid33684923	Treatment
32181	pmid33684635	Treatment
32182	pmid33684603	Treatment
32183	pmid33684592	Treatment
32184	pmid33684397	Treatment
32185	pmid33684258	Treatment
32186	pmid33684206	Treatment
32187	pmid33684134	Treatment
32188	pmid33683968	Treatment
32189	pmid33683787	Treatment
32190	pmid33683637	Treatment
32191	pmid33683626	Treatment
32192	pmid33683539	Treatment
32193	pmid33683393	Treatment
32194	pmid33683344	Treatment
32195	pmid33683342	Treatment
32196	pmid33683214	Treatment
32197	pmid33683204	Treatment
32198	pmid33683189	Treatment
32199	pmid33683164	Treatment
32200	pmid33683065	Treatment
32201	pmid33683064	Treatment
32202	pmid33682808	Treatment
32203	pmid33682807	Treatment
32204	pmid33682755	Treatment
32205	pmid33682678	Treatment
32206	pmid33682642	Treatment
32207	pmid33682640	Treatment
32208	pmid33682639	Treatment
32209	pmid33682633	Treatment
32210	pmid33682632	Treatment
32211	pmid33682606	Treatment
32212	pmid33682604	Treatment
32213	pmid33682603	Treatment
32214	pmid33682593	Treatment
32215	pmid33682582	Treatment
32216	pmid33682382	Treatment
32217	pmid33682290	Treatment
32218	pmid33682284	Treatment
32219	pmid33682075	Treatment
32220	pmid33681959	Treatment
32221	pmid33681885	Treatment
32222	pmid33681865	Treatment
32223	pmid33681861	Treatment
32224	pmid33681830	Treatment
32225	pmid33681731	Treatment
32226	pmid33681723	Treatment
32227	pmid33681677	Treatment
32228	pmid33681537	Treatment
32229	pmid33681482	Treatment
32230	pmid33681257	Treatment
32231	pmid33681245	Treatment
32232	pmid33681243	Treatment
32233	pmid33681238	Treatment
32234	pmid33681075	Treatment
32235	pmid33680618	Treatment
32236	pmid33680575	Treatment
32237	pmid33680474	Treatment
32238	pmid33680426	Treatment
32239	pmid33680365	Treatment
32240	pmid33680348	Treatment
32241	pmid33680028	Treatment
32242	pmid33679887	Treatment
32243	pmid33679778	Treatment
32244	pmid33679775	Treatment
32245	pmid33679771	Treatment
32246	pmid33679770	Treatment
32247	pmid33679753	Treatment
32248	pmid33679725	Treatment
32249	pmid33679593	Treatment
32250	pmid33679437	Treatment
32251	pmid33679424	Treatment
32252	pmid33679384	Treatment
32253	pmid33679271	Treatment
32254	pmid33679254	Treatment
32255	pmid33679237	Treatment
32256	pmid33679230	Treatment
32257	pmid33679150	Treatment
32258	pmid33679136	Treatment
32259	pmid33679040	Treatment
32260	pmid33679013	Treatment
32261	pmid33678938	Treatment
32262	pmid33678903	Treatment
32263	pmid33678794	Treatment
32264	pmid33678766	Treatment
32265	pmid33678621	Treatment
32266	pmid33678604	Treatment
32267	pmid33678579	Treatment
32268	pmid33678548	Treatment
32269	pmid33678544	Treatment
32270	pmid33678150	Treatment
32271	pmid33678052	Treatment
32272	pmid33677945	Treatment
32273	pmid33677940	Treatment
32274	pmid33677827	Treatment
32275	pmid33677814	Treatment
32276	pmid33677719	Treatment
32277	pmid33677394	Treatment
32278	pmid33677227	Treatment
32279	pmid33677049	Treatment
32280	pmid33676998	Treatment
32281	pmid33676971	Treatment
32282	pmid33676968	Treatment
32283	pmid33676899	Treatment
32284	pmid33676844	Treatment
32285	pmid33676842	Treatment
32286	pmid33676805	Treatment
32287	pmid33676795	Treatment
32288	pmid33676597	Treatment
32289	pmid33676593	Treatment
32290	pmid33676590	Treatment
32291	pmid33676589	Treatment
32292	pmid33676349	Treatment
32293	pmid33676266	Treatment
32294	pmid33676091	Treatment
32295	pmid33676041	Treatment
32296	pmid33676010	Treatment
32297	pmid33676001	Treatment
32298	pmid33675848	Treatment
32299	pmid33675794	Treatment
32300	pmid33675510	Treatment
32301	pmid33675508	Treatment
32302	pmid33675482	Treatment
32303	pmid33675366	Treatment
32304	pmid33675361	Treatment
32305	pmid33675239	Treatment
32306	pmid33675235	Treatment
32307	pmid33675220	Treatment
32308	pmid33675202	Treatment
32309	pmid33675164	Treatment
32310	pmid33675065	Treatment
32311	pmid33674950	Treatment
32312	pmid33674802	Treatment
32313	pmid33674800	Treatment
32314	pmid33674719	Treatment
32315	pmid33674708	Treatment
32316	pmid33674591	Treatment
32317	pmid33674391	Treatment
32318	pmid33674317	Treatment
32319	pmid33674185	Treatment
32320	pmid33673913	Treatment
32321	pmid33673863	Treatment
32322	pmid33673845	Treatment
32323	pmid33673818	Treatment
32324	pmid33673697	Treatment
32325	pmid33673634	Treatment
32326	pmid33673615	Treatment
32327	pmid33673529	Treatment
32328	pmid33673527	Treatment
32329	pmid33673459	Treatment
32330	pmid33673372	Treatment
32331	pmid33673316	Treatment
32332	pmid33673048	Treatment
32333	pmid33673004	Treatment
32334	pmid33672938	Treatment
32335	pmid33672805	Treatment
32336	pmid33672785	Treatment
32337	pmid33672772	Treatment
32338	pmid33672766	Treatment
32339	pmid33672761	Treatment
32340	pmid33672738	Treatment
32341	pmid33672721	Treatment
32342	pmid33672450	Treatment
32343	pmid33672441	Treatment
32344	pmid33672437	Treatment
32345	pmid33672333	Treatment
32346	pmid33672163	Treatment
32347	pmid33672054	Treatment
32348	pmid33672040	Treatment
32349	pmid33672005	Treatment
32350	pmid33671893	Treatment
32351	pmid33671877	Treatment
32352	pmid33671652	Treatment
32353	pmid33671651	Treatment
32354	pmid33671491	Treatment
32355	pmid33671463	Treatment
32356	pmid33671433	Treatment
32357	pmid33671334	Treatment
32358	pmid33671315	Treatment
32359	pmid33671255	Treatment
32360	pmid33671159	Treatment
32361	pmid33671104	Treatment
32362	pmid33671076	Treatment
32363	pmid33671039	Treatment
32364	pmid33670942	Treatment
32365	pmid33670913	Treatment
32366	pmid33670859	Treatment
32367	pmid33670821	Treatment
32368	pmid33670697	Treatment
32369	pmid33670661	Treatment
32370	pmid33670630	Treatment
32371	pmid33670621	Treatment
32372	pmid33670580	Treatment
32373	pmid33670490	Treatment
32374	pmid33670475	Treatment
32375	pmid33670462	Treatment
32376	pmid33670436	Treatment
32377	pmid33670394	Treatment
32378	pmid33670364	Treatment
32379	pmid33670363	Treatment
32380	pmid33670360	Treatment
32381	pmid33670316	Treatment
32382	pmid33670304	Treatment
32383	pmid33670191	Treatment
32384	pmid33670189	Treatment
32385	pmid33670023	Treatment
32386	pmid33670000	Treatment
32387	pmid33669990	Treatment
32388	pmid33669922	Treatment
32389	pmid33669744	Treatment
32390	pmid33669738	Treatment
32391	pmid33669720	Treatment
32392	pmid33669659	Treatment
32393	pmid33669635	Treatment
32394	pmid33669550	Treatment
32395	pmid33669527	Treatment
32396	pmid33669456	Treatment
32397	pmid33669441	Treatment
32398	pmid33669408	Treatment
32399	pmid33669352	Treatment
32400	pmid33669276	Treatment
32401	pmid33669264	Treatment
32402	pmid33669218	Treatment
32403	pmid33669167	Treatment
32404	pmid33669141	Treatment
32405	pmid33669132	Treatment
32406	pmid33669054	Treatment
32407	pmid33669011	Treatment
32408	pmid33668969	Treatment
32409	pmid33668924	Treatment
32410	pmid33668923	Treatment
32411	pmid33668833	Treatment
32412	pmid33668766	Treatment
32413	pmid33668756	Treatment
32414	pmid33668694	Treatment
32415	pmid33668613	Treatment
32416	pmid33668523	Treatment
32417	pmid33668514	Treatment
32418	pmid33668495	Treatment
32419	pmid33668493	Treatment
32420	pmid33668428	Treatment
32421	pmid33668390	Treatment
32422	pmid33668325	Treatment
32423	pmid33668240	Treatment
32424	pmid33668085	Treatment
32425	pmid33668070	Treatment
32426	pmid33668003	Treatment
32427	pmid33667962	Treatment
32428	pmid33667900	Treatment
32429	pmid33667717	Treatment
32430	pmid33667698	Treatment
32431	pmid33667694	Treatment
32432	pmid33667651	Treatment
32433	pmid33667465	Treatment
32434	pmid33667455	Treatment
32435	pmid33667433	Treatment
32436	pmid33667349	Treatment
32437	pmid33667329	Treatment
32438	pmid33667247	Treatment
32439	pmid33667146	Treatment
32440	pmid33666926	Treatment
32441	pmid33666906	Treatment
32442	pmid33666876	Treatment
32443	pmid33666864	Treatment
32444	pmid33666855	Treatment
32445	pmid33666682	Treatment
32446	pmid33666649	Treatment
32447	pmid33666571	Treatment
32448	pmid33666263	Treatment
32449	pmid33666256	Treatment
32450	pmid33666253	Treatment
32451	pmid33666250	Treatment
32452	pmid33666246	Treatment
32453	pmid33666244	Treatment
32454	pmid33666240	Treatment
32455	pmid33666220	Treatment
32456	pmid33666206	Treatment
32457	pmid33666200	Treatment
32458	pmid33666147	Treatment
32459	pmid33666138	Treatment
32460	pmid33666135	Treatment
32461	pmid33666082	Treatment
32462	pmid33666067	Treatment
32463	pmid33665940	Treatment
32464	pmid33665881	Treatment
32465	pmid33665766	Treatment
32466	pmid33665645	Treatment
32467	pmid33665567	Treatment
32468	pmid33665210	Treatment
32469	pmid33665196	Treatment
32470	pmid33665182	Treatment
32471	pmid33664908	Treatment
32472	pmid33664866	Treatment
32473	pmid33664838	Treatment
32474	pmid33664772	Treatment
32475	pmid33664752	Treatment
32476	pmid33664741	Treatment
32477	pmid33664674	Treatment
32478	pmid33664631	Treatment
32479	pmid33664552	Treatment
32480	pmid33664546	Treatment
32481	pmid33664494	Treatment
32482	pmid33664446	Treatment
32483	pmid33664395	Treatment
32484	pmid33664393	Treatment
32485	pmid33664308	Treatment
32486	pmid33664172	Treatment
32487	pmid33664171	Treatment
32488	pmid33664170	Treatment
32489	pmid33664168	Treatment
32490	pmid33664123	Treatment
32491	pmid33664060	Treatment
32492	pmid33664052	Treatment
32493	pmid33663933	Treatment
32494	pmid33663646	Treatment
32495	pmid33663367	Treatment
32496	pmid33663346	Treatment
32497	pmid33663273	Treatment
32498	pmid33663244	Treatment
32499	pmid33663235	Treatment
32500	pmid33663189	Treatment
32501	pmid33663185	Treatment
32502	pmid33663123	Treatment
32503	pmid33663089	Treatment
32504	pmid33663044	Treatment
32505	pmid33663036	Treatment
32506	pmid33662986	Treatment
32507	pmid33662873	Treatment
32508	pmid33662863	Treatment
32509	pmid33662842	Treatment
32510	pmid33662839	Treatment
32511	pmid33662837	Treatment
32512	pmid33662836	Treatment
32513	pmid33662799	Treatment
32514	pmid33662796	Treatment
32515	pmid33662683	Treatment
32516	pmid33662681	Treatment
32517	pmid33662680	Treatment
32518	pmid33662593	Treatment
32519	pmid33662570	Treatment
32520	pmid33662544	Treatment
32521	pmid33662537	Treatment
32522	pmid33662494	Treatment
32523	pmid33662449	Treatment
32524	pmid33662418	Treatment
32525	pmid33662370	Treatment
32526	pmid33662365	Treatment
32527	pmid33662324	Treatment
32528	pmid33662255	Treatment
32529	pmid33662102	Treatment
32530	pmid33661992	Treatment
32531	pmid33661960	Treatment
32532	pmid33661939	Treatment
32533	pmid33661932	Treatment
32534	pmid33661927	Treatment
32535	pmid33661923	Treatment
32536	pmid33661905	Treatment
32537	pmid33661875	Treatment
32538	pmid33661756	Treatment
32539	pmid33661561	Treatment
32540	pmid33661521	Treatment
32541	pmid33661489	Treatment
32542	pmid33661358	Treatment
32543	pmid33661331	Treatment
32544	pmid33661132	Treatment
32545	pmid33660945	Treatment
32546	pmid33660833	Treatment
32547	pmid33660832	Treatment
32548	pmid33660831	Treatment
32549	pmid33660619	Treatment
32550	pmid33660609	Treatment
32551	pmid33660566	Treatment
32552	pmid33660398	Treatment
32553	pmid33660278	Treatment
32554	pmid33660256	Treatment
32555	pmid33660201	Treatment
32556	pmid33660020	Treatment
32557	pmid33659858	Treatment
32558	pmid33659771	Treatment
32559	pmid33659275	Treatment
32560	pmid33659247	Treatment
32561	pmid33659220	Treatment
32562	pmid33659142	Treatment
32563	pmid33658931	Treatment
32564	pmid33658924	Treatment
32565	pmid33658751	Treatment
32566	pmid33658619	Treatment
32567	pmid33658615	Treatment
32568	pmid33658497	Treatment
32569	pmid33658482	Treatment
32570	pmid33658444	Treatment
32571	pmid33658420	Treatment
32572	pmid33658363	Treatment
32573	pmid33658355	Treatment
32574	pmid33658349	Treatment
32575	pmid33658282	Treatment
32576	pmid33658066	Treatment
32577	pmid33658062	Treatment
32578	pmid33658050	Treatment
32579	pmid33658032	Treatment
32580	pmid33657964	Treatment
32581	pmid33657926	Treatment
32582	pmid33657863	Treatment
32583	pmid33657664	Treatment
32584	pmid33657648	Treatment
32585	pmid33657593	Treatment
32586	pmid33657573	Treatment
32587	pmid33657476	Treatment
32588	pmid33657459	Treatment
32589	pmid33657458	Treatment
32590	pmid33657456	Treatment
32591	pmid33657448	Treatment
32592	pmid33657424	Treatment
32593	pmid33657418	Treatment
32594	pmid33657410	Treatment
32595	pmid33657325	Treatment
32596	pmid33657157	Treatment
32597	pmid33657135	Treatment
32598	pmid33657114	Treatment
32599	pmid33657028	Treatment
32600	pmid33656935	Treatment
32601	pmid33656783	Treatment
32602	pmid33656737	Treatment
32603	pmid33656736	Treatment
32604	pmid33656733	Treatment
32605	pmid33656731	Treatment
32606	pmid33656726	Treatment
32607	pmid33656725	Treatment
32608	pmid33656723	Treatment
32609	pmid33656722	Treatment
32610	pmid33656720	Treatment
32611	pmid33656719	Treatment
32612	pmid33656718	Treatment
32613	pmid33656717	Treatment
32614	pmid33656716	Treatment
32615	pmid33656715	Treatment
32616	pmid33656714	Treatment
32617	pmid33656713	Treatment
